store_id,store_size,area_income,manager_experience,manager_vacant,base_competitors,store_fe,week,week_fe,price,competitor_price,competitor_count,ad_spend,ad_spend_lag,relative_price,log_sales,sales
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,0,0.048845901334352015,11.494049698109352,11.070383765713382,2,8.83686864045085,0.0,0.9631404123417303,-8.422833702495158,0.0002197909473936349
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,1,0.13563566401577118,10.160392104855353,9.298644185077372,2,5.761519922003471,8.83686864045085,0.9151855646037345,-6.491922920112878,0.001515631765349133
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,2,-0.11710587627041394,10.394839742979158,10.61173510636268,2,7.881009918662492,5.761519922003471,1.0208656765035764,-6.988234255598425,0.0009226743011157282
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,3,-0.18173462462506965,11.214549359857536,11.191268505294648,2,8.5287260130885,7.881009918662492,0.9979240490352451,-7.550529249196007,0.0005258317574242419
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,4,-0.39836764222427296,10.91233090098304,10.576261602179848,2,10.796478978696065,8.5287260130885,0.9692027943568943,-7.741937212712487,0.0004342295647325456
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,5,0.1943245963972403,10.67704347565991,11.111889932561079,2,2.2023870703423167,10.796478978696065,1.0407272348279253,-6.55548793719636,0.0014222887101001088
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,6,0.0033314601152094115,9.728916381494342,10.127759668367602,2,9.037962764329894,2.2023870703423167,1.0409956537021854,-5.4423059367994595,0.004329488224975105
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,7,0.04114626898936563,9.099213414375209,9.117136244020072,3,10.402073331516121,9.037962764329894,1.0019697119771418,-5.013637274887396,0.006646683470984385
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,8,-0.1567189753011227,10.50425586140834,10.391306511629434,2,10.675258720114325,10.402073331516121,0.9892472773636568,-6.822179153343957,0.0010893444852318446
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,9,0.24529960585719213,9.62612745566622,9.239272729663405,3,9.45327139412911,10.675258720114325,0.959812008745521,-5.173464471783483,0.005664908866284398
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,10,0.18864011553560334,10.975321830714146,10.86949210489509,3,9.775684397770796,9.45327139412911,0.9903574831379528,-7.16009230723813,0.0007769828287682919
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,11,-0.024364776297538047,10.369341413265847,9.246719773112133,3,9.747825202022893,9.775684397770796,0.8917364569829376,-6.456388807888548,0.0015704567036346976
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,12,-0.11117269158045646,9.422792613551943,8.67625258802604,2,10.0237179192351,9.747825202022893,0.9207729538213308,-5.771898902314144,0.00311383902050086
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,13,-0.07133827681171602,10.445812228056234,10.054637666859708,2,10.639341681187899,10.0237179192351,0.9625520205938725,-6.785252954648407,0.0011303217473159206
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,14,-0.15972510848492985,10.897267440019535,11.057364854627714,2,11.333258986695736,10.639341681187899,1.0146915192720913,-7.253203348255634,0.0007079030927712386
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,15,0.005312829848108214,10.375607081496437,9.299769148164744,2,10.819147714898575,11.333258986695736,0.8963108447648994,-6.693865007312187,0.001238486750254405
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,16,-0.12323354394010944,9.425517867267994,9.21947912538674,2,10.640619994325363,10.819147714898575,0.9781403266342782,-5.540827699379332,0.003923278199112415
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,17,0.11710850410840844,10.480415964888175,10.847015794568682,2,6.952158105657411,10.640619994325363,1.0349795113961795,-6.4446236110842445,0.0015890425545353353
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,18,-0.07189371493174873,10.58508866993638,10.546249368105226,2,9.273440359457728,6.952158105657411,0.9963307532849048,-7.272828025076655,0.0006941461526195978
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,19,-0.07079141278787165,11.062374341191514,10.624244522061165,2,7.734694691378402,9.273440359457728,0.9603945947210498,-7.08528275485869,0.0008373379924243752
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,20,0.3074506008403983,10.970121387874276,11.538947005226913,2,5.0359293903897715,7.734694691378402,1.0518522628182934,-7.2573054096156815,0.0007050051786221282
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,21,-0.14514390451041106,9.3498294522474,9.806945639985758,2,8.501768139218967,5.0359293903897715,1.0488903236227995,-6.026465938278418,0.0024140101823419834
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,22,-0.31358317758909293,9.770315609012114,10.304828537136784,2,11.908860853960206,8.501768139218967,1.0547078466566255,-5.900325406395147,0.0027385535309284352
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,23,0.07324303848148955,10.883800093168405,10.807546314449167,3,7.4237007133582,11.908860853960206,0.9929938277011261,-7.561064260401386,0.0005203211918689896
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,24,-0.4155737022818746,8.590408363130813,8.30353389751245,2,5.334064639975372,7.4237007133582,0.9666052586219767,-5.003754623430644,0.006712695979107936
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,25,0.05287572716514413,11.075315776197439,10.421122425881464,2,11.729381931138782,5.334064639975372,0.9409323071652785,-7.507816238176721,0.0005487781819983895
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,26,0.19634402837852838,9.468637076880075,9.21845063954406,3,6.447979804664018,11.729381931138782,0.9735773548711772,-5.3621359253918195,0.0046908760384164845
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,27,0.01402300615082264,9.896311321330638,9.728424583389398,3,11.64107789075399,6.447979804664018,0.9830354227459099,-5.923487038366605,0.0026758530872163107
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,28,0.0018550148592412774,11.771426899464227,11.746902158246531,2,9.089181482377661,11.64107789075399,0.9979165872219949,-8.127704261656083,0.00029524522916191543
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,29,-0.41012187044991083,10.273604077388178,10.804472893504926,2,9.785224645836962,9.089181482377661,1.0516730849386313,-7.440095724958391,0.0005872289823855318
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,30,0.11106073711175773,10.046207820134107,10.121219477799047,2,9.929749247098732,9.785224645836962,1.0074666639400596,-5.964346474221644,0.002568722785517369
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,31,0.07925851344932232,10.639500068392275,10.659134335206797,2,10.083913034242082,9.929749247098732,1.0018454125370846,-6.730062988569328,0.0011944577185887682
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,32,-0.2343995516749002,10.27414206472575,9.746662853404834,2,7.0427742425459545,10.083913034242082,0.9486595369230962,-6.781806449602698,0.0011342241278455782
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,33,0.3826341494492407,9.752177944220714,9.277184064079472,3,9.278075022396141,7.0427742425459545,0.951293558950826,-5.826654860031566,0.0029479217157894586
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,34,-0.2448032401480451,10.637944510584823,10.553391962913825,2,7.641327046376287,9.278075022396141,0.9920517965113591,-7.434863836193013,0.0005903093501454326
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,35,-0.33585807234342985,12.53491679914514,12.73394086708104,2,8.715623778372782,7.641327046376287,1.0158775739101413,-9.466678665256115,7.738801260588082e-05
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,36,-0.36221155398213295,11.327717700951835,11.52196225009676,2,6.2599349622966365,8.715623778372782,1.0171477215687148,-7.900547746438315,0.00037054052261150094
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,37,0.005194181464211946,10.8559926988343,10.673784524647376,2,9.35379116983876,6.2599349622966365,0.9832158901316792,-7.089683675342511,0.0008336610314427283
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,38,0.0675742500294194,10.685371171365539,10.501913308229657,3,9.380727363163288,9.35379116983876,0.9828309321039302,-6.894572792258484,0.0010132697587676368
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,39,0.08819478218692851,11.235876034994101,10.158061994807738,2,6.691066746452309,9.380727363163288,0.9040738757859632,-7.847200951821539,0.0003908444310042244
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,40,-0.06747199564309786,11.072175096998238,12.078542074132002,2,9.372916194084116,6.691066746452309,1.0908915338059095,-7.899383600071505,0.000370972137197186
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,41,-0.16253500440717236,9.60135136808448,9.520039260731266,2,10.118704704437917,9.372916194084116,0.9915311809519335,-5.820865201678772,0.002965038678243426
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,42,0.16855291640160835,10.975144940916683,10.352460376612752,3,8.082913467504977,10.118704704437917,0.9432641147195708,-7.054025503961024,0.0008639242177357655
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,43,-0.17951707731235617,10.530324886704806,9.93035390568684,2,7.73248332316123,8.082913467504977,0.9430244567500983,-6.445817563931971,0.0015871464448102375
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,44,-0.2419680411959665,12.203943647258319,12.176496138375438,2,5.719636009868347,7.73248332316123,0.9977509312009116,-9.402344802155438,8.25303212242413e-05
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,45,0.2802631334986427,10.287010932365108,9.962657950043551,3,7.552926815904614,5.719636009868347,0.9684696570797768,-6.503884774605186,0.0014976100004607039
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,46,0.035514301628569965,11.759848762967037,11.793798214695292,2,6.862699014000815,7.552926815904614,1.0028868952664736,-8.481806637787614,0.00020720402174779462
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,47,0.09425797907819627,9.362402124044158,8.617079011566402,2,10.911493350350286,6.862699014000815,0.9203918927426065,-4.981882444974805,0.006861134684800492
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,48,0.12516814092890055,10.840999640141302,10.748884488401963,2,9.802407206584839,10.911493350350286,0.9915030758419858,-7.0094853309228435,0.0009032733556495597
0,1.0609434159508864,62.89119398689984,4.243674891921221,0,2,0.17585464240679743,49,-0.11435942179986343,9.826646193452685,10.425372189339294,2,7.543447221087287,9.802407206584839,1.0609288239445853,-6.186715891955359,0.0020565696719831734
